-2752814.4176568636,-4878272.398257903,-3343108.902188353
-36.41230138567635,-102.14628923673251,-27.757921144436324
-36.43182444574611,-102.1648531856219,-27.757921553591252
-36.46110877857987,-102.16485291461602,-27.757921720687918
-36.48063183906969,-102.18341686235675,-27.75792212836285
-36.636817191188285,-102.42474908053028,-27.75792689114151
-36.68562493403486,-102.48044101110341,-27.75792806468398
-36.72467106029235,-102.51756890507237,-27.757928885342913
-36.76371718720706,-102.55469679647783,-27.757929705394183
-36.80276348800697,-102.61038881789456,-27.75793082511261
-36.83204817121288,-102.64751680043051,-27.757931592257073
-36.87109447410402,-102.70320882143493,-27.757932712229717
-36.910140603977226,-102.74033671124548,-27.757933534358507
-36.949186908785755,-102.79602873112839,-27.757934657210903
-36.98823304096928,-102.83315662146441,-27.757935482298066
-37.10537225777846,-103.09305169964667,-27.857940354530896
-37.13465729676298,-103.1673079376254,-27.85794172383344
-37.163942336851925,-103.24156417251788,-27.857943095038898
-37.193227552524384,-103.33438453585114,-27.857944766879847
-37.222512595325604,-103.40864077100662,-27.857946139017272
-37.24203619085659,-103.48289709830362,-27.85794745762449
-37.26155996321317,-103.57571755441433,-27.857949076637254
-37.28108356042439,-103.64997388102704,-27.857950395666386
-37.30060733448833,-103.74279433561296,-27.857952016713433
-37.3201309336079,-103.8170506625248,-27.857953339934625
-37.32989326080358,-103.90987121045617,-27.85795490780329
-37.24204232883949,-104.1326415759308,-27.857958025853428
-37.242043205641664,-104.22546221546868,-27.857959539427625
-37.23228263349338,-104.31828294832118,-27.857960999842447
-37.22252223535697,-104.42966780595921,-27.85796276533474
-37.21276166135462,-104.52248853927554,-27.857964228745935
-37.19323963715975,-104.61530936260078,-27.857965634471242
-37.17371761195997,-104.70813018658222,-27.857967045262576
-37.15419558591104,-104.8009510103713,-27.857968453984263
-37.12491193302688,-104.87520779708814,-27.857969504640387
-37.29085765171248,-104.98659100015945,-27.85797230124578
-37.29085852950858,-105.07941163817691,-27.857973829981063
-37.290859407652356,-105.17223227956802,-27.857975356636217
