-32.4394764710647,-112.28233613444685,-27.85807003700139
-32.39067004042047,-112.39372130249956,-27.858071751146227
-32.341863454377375,-112.48654234100509,-27.858073137984647
-32.29305686608731,-112.57936337930505,-27.85807452932633
-32.24425027591604,-112.67218441793176,-27.85807592046654
-32.19544368307774,-112.76500545505759,-27.85807731362629
-32.13687561738716,-112.85782657184518,-27.858078659856474
-32.08806902001872,-112.9506476078883,-27.858080056966166
-32.03926241978226,-113.04346864207304,-27.858081456315823
-32.088071135177444,-113.21054539553273,-27.85808466295549
-32.04902600385702,-113.30336635097756,-27.85808611304281
-32.00998087027153,-113.39618730710299,-27.858087567086983
-31.970935885709743,-113.50757238975848,-27.85808935248607
-31.92212927595676,-113.60039342421001,-27.858090759330096
-31.88308413661715,-113.69321437750479,-27.858092217307842
-31.844039146082174,-113.80459945932463,-27.858094008692795
-31.804994003217317,-113.89742041332448,-27.85809546951817
-31.765948857877365,-113.9902413671129,-27.858096932662164
-31.726903860556227,-114.1016264461324,-27.85809872905613
-31.531673792820534,-114.02737150230503,-27.858096435982198
-31.482867166399085,-114.12019253026915,-27.858097854485088
-31.42429891584564,-114.19444950964733,-27.85809889576256
-31.365730663246193,-114.26870648624474,-27.85809993656634
-31.307162555341296,-114.36152758913585,-27.858101313247296
-31.248594298001684,-114.43578456424729,-27.858102357155545
-31.190026038397,-114.51004153857298,-27.858103402642406
-31.13145777632627,-114.58429851224415,-27.858104450721058
-31.072889658913894,-114.67711961349261,-27.85810583279133
-31.014321392322067,-114.75137658466039,-27.858106883507652
-31.121699525903242,-114.99270939981483,-27.858111748673366
-31.082654353994442,-115.08553034578136,-27.85811323195791
-31.04360932635108,-115.19691541963334,-27.85811505232641
-31.0045641507432,-115.28973636412931,-27.858116538705907
-30.965518973281263,-115.38255730908914,-27.858118028081783
-30.926473939856646,-115.49394238192853,-27.858119852357
-30.88742875807459,-115.58676332474252,-27.858121344150078
-30.858145198132327,-115.69814832059629,-27.858123220269533
-30.819100013053166,-115.7909692641212,-27.85812471709489
-30.78981644921085,-115.90235425863568,-27.85812659732251
-30.711725346912402,-115.99517550685547,-27.858127908467488
-30.672680299915456,-116.10656057604933,-27.858129745931706
-30.633635106579927,-116.19938151835024,-27.85813124898239
-30.594590055463854,-116.3107665862446,-27.858133089436087
-30.55554485842925,-116.40358752756373,-27.858134596374455
-30.516499802362972,-116.51497259552404,-27.85813644225813
-30.487216081687798,-116.60779346078408,-27.858137998281236
-30.448170878268986,-116.70061439952917,-27.858139508994967
-30.409125817060588,-116.8119994667548,-27.858141360802236
-30.379842091453305,-116.904820330217,-27.858142921216206
-30.350558506823397,-117.0162053218325,-27.858144824019632
-30.31151329702039,-117.10902625898115,-27.858146340094194
-30.282229708883342,-117.22041125090429,-27.858148247084415
