-2752814.4176568636,-4878272.398257903,-3343108.902188353
-38.28639550655747,-93.49534077294021,-30.95779949082401
-38.27663450704159,-93.47677821303841,-30.85779916022399
-38.2668729084154,-93.45821418812692,-30.857798831860563
-38.276633966323885,-93.42108585435406,-30.857798345834873
-38.276633966323885,-93.42108585435406,-30.857798345834873
-38.27663438483523,-93.40252319718238,-30.757798074115335
-38.266873564748636,-93.40252475554428,-30.65779801541381
-38.24735090857973,-93.42108906591554,-30.657798169956855
-38.2278280723967,-93.42108925557544,-30.657798053016457
-38.07165052202868,-94.0151411356384,-30.757805846267857
-38.071651059896475,-94.07083349353333,-30.757806666614336
-38.05212732453913,-93.97801308429746,-30.757805183912197
-37.14433112093548,-95.77873835640254,-30.957826616019837
-35.104199320578076,-96.48419206553316,-31.05782571490493
-33.5033419961128,-98.41487434804105,-31.057846608120663
-34.70401308096581,-100.14132700505698,-31.057879868463253
-34.98709566275156,-100.25270921646191,-31.05788316162682
-34.450232829283536,-102.27619807411929,-31.357912353271317
-34.8602207165148,-103.24152536063534,-31.5579301196481
-30.204015466532265,-103.64997111237378,-31.75791304780649
-32.351519472749324,-101.97918517743697,-31.65789663593555
-32.65412097177226,-101.60790034305646,-31.657892252081005
-32.79078016300046,-101.49651450835984,-31.65789117874114
-34.23548988626128,-103.64993491580171,-31.95793336243436
-35.221397972328226,-103.92838797176748,-31.957943246235978
-34.53811148912214,-105.58060034050357,-31.95796663785015
-35.192136401396866,-106.41598144101108,-31.85798408069484
-34.96766238495792,-110.90849781484077,-31.95805934110578
-34.81148444183667,-111.52111502124349,-31.958069165330436
-36.519718175511066,-109.27483812387692,-32.15803983534236
-36.656378609801266,-109.40478223453437,-32.35804284613091
-37.06635949725108,-109.44190491400761,-32.45804584411706
-37.19325695644145,-109.3490814336861,-32.55804499067589
-37.99372189449941,-112.13368740097879,-32.75809801762485
-37.788734942865375,-112.52353575349181,-32.75810366377464
-40.004596561880426,-113.60022891048149,-32.958136218970395
-40.42436422728796,-116.06924981510507,-33.0581832880109
-38.06211277341177,-118.72393768810333,-33.25821762179382
-34.40155406375983,-117.79577681214205,-32.65817967945067
-33.845167058066146,-119.54081579904175,-32.2582091580711
-33.67922347640274,-119.72645836617062,-32.25821176194035
-30.272470436321903,-120.09777205742367,-32.0582017013532
-26.807143814605748,-119.9678502166027,-31.958183787039644
-30.10655004960926,-123.34649349690633,-32.05826288037917
-31.199844735878287,-124.33038309957863,-32.05828721385012
-31.356031570701898,-124.70166416494011,-32.05829522251761
-30.487237589492715,-121.91705560872,-31.958237216663875
-31.151001968917758,-119.80074124424405,-31.958200336499274
-33.9818104457085,-117.4059451071042,-32.05817025068295
-32.2344915646152,-115.66093112346061,-32.15812933886784
-32.9568205038897,-113.34040897988817,-32.25809138802044
-32.8103962599197,-113.00625790326762,-32.15808470775241
-33.171578777633556,-114.12009821407513,-32.35810639219246
-33.786542917847584,-113.15475903338168,-32.358092424312616
-33.32774357251671,-111.91096725880675,-32.35806808311835
-34.011038023279475,-111.00131980680206,-32.35805579620205
-35.37762387296664,-109.07063643324634,-32.5580299222717
-35.61189642258326,-108.81073672642671,-32.5580267851727
-36.431831809917696,-106.04467290081305,-32.757984843840134
-37.74959269206978,-102.5174772984078,-32.857934852756095
-38.75498819362885,-99.0831096541225,-32.65788662288644
-39.02829283912407,-97.65366711122434,-32.85786625306006
-39.34064912144974,-96.59551256039298,-32.65785206331062
-39.41873846364836,-96.39130652441511,-32.65784945673084
-39.84823573365752,-95.74156120974257,-32.45784233695336
-40.39486529503079,-94.51632999526406,-32.057827504614764
-41.01958238353477,-93.19827130927965,-32.05781209843948
-41.25384055882874,-91.75026637923577,-32.15779262304387
-41.99569091198589,-90.09805365392364,-32.05777391262427
-42.073779203011554,-89.8195910803548,-32.05777050223179
-42.06400716357572,-88.76143795722868,-31.957755630724712
-42.395888199521124,-88.07456347523633,-31.85774830741494
-42.50325810208391,-87.68471312032764,-32.057743652911
-42.366597278566296,-87.57332989328413,-32.057741215735355
